ID County,County,ID Year,Year,Completions,Slug County,CIP,ID CIP,Slug CIP
"05000US39017","Butler County, OH",2018,"2018",30,"butler-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39035","Cuyahoga County, OH",2018,"2018",0,"cuyahoga-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39049","Franklin County, OH",2018,"2018",6,"franklin-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39061","Hamilton County, OH",2018,"2018",22,"hamilton-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US40143","Tulsa County, OK",2018,"2018",2,"tulsa-county-ok","Sustainability Studies","3033","sustainability-studies"
"05000US41003","Benton County, OR",2018,"2018",27,"benton-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41039","Lane County, OR",2018,"2018",0,"lane-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41067","Washington County, OR",2018,"2018",5,"washington-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41071","Yamhill County, OR",2018,"2018",2,"yamhill-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US42003","Allegheny County, PA",2018,"2018",29,"allegheny-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42011","Berks County, PA",2018,"2018",12,"berks-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42019","Butler County, PA",2018,"2018",8,"butler-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42027","Centre County, PA",2018,"2018",6,"centre-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42035","Clinton County, PA",2018,"2018",0,"clinton-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42041","Cumberland County, PA",2018,"2018",1,"cumberland-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42049","Erie County, PA",2018,"2018",2,"erie-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42055","Franklin County, PA",2018,"2018",1,"franklin-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42077","Lehigh County, PA",2018,"2018",1,"lehigh-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42101","Philadelphia County, PA",2018,"2018",24,"philadelphia-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US44007","Providence County, RI",2018,"2018",27,"providence-county-ri","Sustainability Studies","3033","sustainability-studies"
"05000US45045","Greenville County, SC",2018,"2018",23,"greenville-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US45051","Horry County, SC",2018,"2018",0,"horry-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US46027","Clay County, SD",2018,"2018",13,"clay-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US46081","Lawrence County, SD",2018,"2018",0,"lawrence-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US47037","Davidson County, TN",2018,"2018",1,"davidson-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US47051","Franklin County, TN",2018,"2018",13,"franklin-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US47157","Shelby County, TN",2018,"2018",0,"shelby-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US48113","Dallas County, TX",2018,"2018",14,"dallas-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48209","Hays County, TX",2018,"2018",6,"hays-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48215","Hidalgo County, TX",2018,"2018",2,"hidalgo-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48347","Nacogdoches County, TX",2018,"2018",1,"nacogdoches-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48453","Travis County, TX",2018,"2018",8,"travis-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US49035","Salt Lake County, UT",2018,"2018",4,"salt-lake-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US50015","Lamoille County, VT",2018,"2018",4,"lamoille-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US50021","Rutland County, VT",2018,"2018",11,"rutland-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US50025","Windham County, VT",2018,"2018",36,"windham-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US51059","Fairfax County, VA",2018,"2018",19,"fairfax-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51067","Franklin County, VA",2018,"2018",3,"franklin-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51660","Harrisonburg city, VA",2018,"2018",3,"harrisonburg-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US51750","Radford city, VA",2018,"2018",1,"radford-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US53033","King County, WA",2018,"2018",45,"king-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US53073","Whatcom County, WA",2018,"2018",27,"whatcom-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US53075","Whitman County, WA",2018,"2018",0,"whitman-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US54083","Randolph County, WV",2018,"2018",3,"randolph-county-wv","Sustainability Studies","3033","sustainability-studies"
"05000US55009","Brown County, WI",2018,"2018",22,"brown-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55025","Dane County, WI",2018,"2018",34,"dane-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55031","Douglas County, WI",2018,"2018",8,"douglas-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55033","Dunn County, WI",2018,"2018",8,"dunn-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55043","Grant County, WI",2018,"2018",12,"grant-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55059","Kenosha County, WI",2018,"2018",3,"kenosha-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55078","Menominee County, WI",2018,"2018",0,"menominee-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55093","Pierce County, WI",2018,"2018",4,"pierce-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55139","Winnebago County, WI",2018,"2018",6,"winnebago-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US01077","Lauderdale County, AL",2017,"2017",0,"lauderdale-county-al","Sustainability Studies","3033","sustainability-studies"
"05000US02020","Anchorage Municipality, AK",2017,"2017",7,"anchorage-municipality-ak","Sustainability Studies","3033","sustainability-studies"
"05000US02090","Fairbanks North Star Borough, AK",2017,"2017",10,"fairbanks-north-star-borough-ak","Sustainability Studies","3033","sustainability-studies"
"05000US04005","Coconino County, AZ",2017,"2017",8,"coconino-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US04013","Maricopa County, AZ",2017,"2017",7,"maricopa-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US04025","Yavapai County, AZ",2017,"2017",5,"yavapai-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US05143","Washington County, AR",2017,"2017",2,"washington-county-ar","Sustainability Studies","3033","sustainability-studies"
"05000US06037","Los Angeles County, CA",2017,"2017",6,"los-angeles-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06065","Riverside County, CA",2017,"2017",14,"riverside-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06073","San Diego County, CA",2017,"2017",19,"san-diego-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06075","San Francisco County, CA",2017,"2017",65,"san-francisco-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06113","Yolo County, CA",2017,"2017",3,"yolo-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US08031","Denver County, CO",2017,"2017",20,"denver-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08045","Garfield County, CO",2017,"2017",42,"garfield-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08069","Larimer County, CO",2017,"2017",0,"larimer-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08077","Mesa County, CO",2017,"2017",6,"mesa-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08123","Weld County, CO",2017,"2017",16,"weld-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US09009","New Haven County, CT",2017,"2017",0,"new-haven-county-ct","Sustainability Studies","3033","sustainability-studies"
"05000US11001","District of Columbia, DC",2017,"2017",1,"district-of-columbia-dc","Sustainability Studies","3033","sustainability-studies"
"05000US12001","Alachua County, FL",2017,"2017",55,"alachua-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12005","Bay County, FL",2017,"2017",0,"bay-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12009","Brevard County, FL",2017,"2017",4,"brevard-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12031","Duval County, FL",2017,"2017",4,"duval-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12057","Hillsborough County, FL",2017,"2017",54,"hillsborough-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12103","Pinellas County, FL",2017,"2017",8,"pinellas-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12107","Putnam County, FL",2017,"2017",0,"putnam-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12127","Volusia County, FL",2017,"2017",0,"volusia-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US13051","Chatham County, GA",2017,"2017",4,"chatham-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US13059","Clarke County, GA",2017,"2017",9,"clarke-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US13257","Stephens County, GA",2017,"2017",5,"stephens-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US15003","Honolulu County, HI",2017,"2017",6,"honolulu-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US15007","Kauai County, HI",2017,"2017",3,"kauai-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US15009","Maui County, HI",2017,"2017",8,"maui-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US17031","Cook County, IL",2017,"2017",22,"cook-county-il","Sustainability Studies","3033","sustainability-studies"
"05000US17089","Kane County, IL",2017,"2017",8,"kane-county-il","Sustainability Studies","3033","sustainability-studies"
"05000US18039","Elkhart County, IN",2017,"2017",0,"elkhart-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US18097","Marion County, IN",2017,"2017",1,"marion-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US18127","Porter County, IN",2017,"2017",0,"porter-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US18141","St. Joseph County, IN",2017,"2017",1,"st-joseph-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US19101","Jefferson County, IA",2017,"2017",12,"jefferson-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US19103","Johnson County, IA",2017,"2017",32,"johnson-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US19169","Story County, IA",2017,"2017",0,"story-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US20161","Riley County, KS",2017,"2017",1,"riley-county-ks","Sustainability Studies","3033","sustainability-studies"
"05000US21035","Calloway County, KY",2017,"2017",0,"calloway-county-ky","Sustainability Studies","3033","sustainability-studies"
"05000US21227","Warren County, KY",2017,"2017",1,"warren-county-ky","Sustainability Studies","3033","sustainability-studies"
"05000US22105","Tangipahoa Parish, LA",2017,"2017",0,"tangipahoa-parish-la","Sustainability Studies","3033","sustainability-studies"
"05000US23005","Cumberland County, ME",2017,"2017",0,"cumberland-county-me","Sustainability Studies","3033","sustainability-studies"
"05000US23027","Waldo County, ME",2017,"2017",0,"waldo-county-me","Sustainability Studies","3033","sustainability-studies"
"05000US25013","Hampden County, MA",2017,"2017",1,"hampden-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25015","Hampshire County, MA",2017,"2017",18,"hampshire-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25017","Middlesex County, MA",2017,"2017",11,"middlesex-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25025","Suffolk County, MA",2017,"2017",9,"suffolk-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25027","Worcester County, MA",2017,"2017",0,"worcester-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US26025","Calhoun County, MI",2017,"2017",1,"calhoun-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26049","Genesee County, MI",2017,"2017",0,"genesee-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26061","Houghton County, MI",2017,"2017",5,"houghton-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26081","Kent County, MI",2017,"2017",9,"kent-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26125","Oakland County, MI",2017,"2017",0,"oakland-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26163","Wayne County, MI",2017,"2017",3,"wayne-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US29510","St. Louis city, MO",2017,"2017",8,"st-louis-city-mo","Sustainability Studies","3033","sustainability-studies"
"05000US30031","Gallatin County, MT",2017,"2017",14,"gallatin-county-mt","Sustainability Studies","3033","sustainability-studies"
"05000US30063","Missoula County, MT",2017,"2017",4,"missoula-county-mt","Sustainability Studies","3033","sustainability-studies"
"05000US31055","Douglas County, NE",2017,"2017",3,"douglas-county-ne","Sustainability Studies","3033","sustainability-studies"
"05000US31153","Sarpy County, NE",2017,"2017",4,"sarpy-county-ne","Sustainability Studies","3033","sustainability-studies"
"05000US33005","Cheshire County, NH",2017,"2017",1,"cheshire-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33013","Merrimack County, NH",2017,"2017",7,"merrimack-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33017","Strafford County, NH",2017,"2017",1,"strafford-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US34001","Atlantic County, NJ",2017,"2017",11,"atlantic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34005","Burlington County, NJ",2017,"2017",0,"burlington-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34031","Passaic County, NJ",2017,"2017",31,"passaic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34039","Union County, NJ",2017,"2017",4,"union-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US36029","Erie County, NY",2017,"2017",1,"erie-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36047","Kings County, NY",2017,"2017",12,"kings-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36055","Monroe County, NY",2017,"2017",21,"monroe-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36059","Nassau County, NY",2017,"2017",17,"nassau-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36061","New York County, NY",2017,"2017",225,"new-york-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36067","Onondaga County, NY",2017,"2017",17,"onondaga-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36083","Rensselaer County, NY",2017,"2017",4,"rensselaer-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US36103","Suffolk County, NY",2017,"2017",14,"suffolk-county-ny","Sustainability Studies","3033","sustainability-studies"
"05000US37035","Catawba County, NC",2017,"2017",6,"catawba-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37067","Forsyth County, NC",2017,"2017",15,"forsyth-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37081","Guilford County, NC",2017,"2017",0,"guilford-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US37135","Orange County, NC",2017,"2017",0,"orange-county-nc","Sustainability Studies","3033","sustainability-studies"
"05000US39017","Butler County, OH",2017,"2017",29,"butler-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39035","Cuyahoga County, OH",2017,"2017",0,"cuyahoga-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39049","Franklin County, OH",2017,"2017",6,"franklin-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39057","Greene County, OH",2017,"2017",0,"greene-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US39061","Hamilton County, OH",2017,"2017",30,"hamilton-county-oh","Sustainability Studies","3033","sustainability-studies"
"05000US40143","Tulsa County, OK",2017,"2017",4,"tulsa-county-ok","Sustainability Studies","3033","sustainability-studies"
"05000US41003","Benton County, OR",2017,"2017",19,"benton-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41039","Lane County, OR",2017,"2017",3,"lane-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US41067","Washington County, OR",2017,"2017",6,"washington-county-or","Sustainability Studies","3033","sustainability-studies"
"05000US42003","Allegheny County, PA",2017,"2017",18,"allegheny-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42011","Berks County, PA",2017,"2017",6,"berks-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42019","Butler County, PA",2017,"2017",5,"butler-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42035","Clinton County, PA",2017,"2017",1,"clinton-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42041","Cumberland County, PA",2017,"2017",4,"cumberland-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42049","Erie County, PA",2017,"2017",2,"erie-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42055","Franklin County, PA",2017,"2017",1,"franklin-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US42101","Philadelphia County, PA",2017,"2017",24,"philadelphia-county-pa","Sustainability Studies","3033","sustainability-studies"
"05000US44007","Providence County, RI",2017,"2017",30,"providence-county-ri","Sustainability Studies","3033","sustainability-studies"
"05000US45045","Greenville County, SC",2017,"2017",16,"greenville-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US45051","Horry County, SC",2017,"2017",0,"horry-county-sc","Sustainability Studies","3033","sustainability-studies"
"05000US46027","Clay County, SD",2017,"2017",7,"clay-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US46081","Lawrence County, SD",2017,"2017",1,"lawrence-county-sd","Sustainability Studies","3033","sustainability-studies"
"05000US47037","Davidson County, TN",2017,"2017",4,"davidson-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US47051","Franklin County, TN",2017,"2017",12,"franklin-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US47157","Shelby County, TN",2017,"2017",0,"shelby-county-tn","Sustainability Studies","3033","sustainability-studies"
"05000US48113","Dallas County, TX",2017,"2017",9,"dallas-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48209","Hays County, TX",2017,"2017",3,"hays-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48215","Hidalgo County, TX",2017,"2017",0,"hidalgo-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US48347","Nacogdoches County, TX",2017,"2017",1,"nacogdoches-county-tx","Sustainability Studies","3033","sustainability-studies"
"05000US49035","Salt Lake County, UT",2017,"2017",3,"salt-lake-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US49057","Weber County, UT",2017,"2017",0,"weber-county-ut","Sustainability Studies","3033","sustainability-studies"
"05000US50005","Caledonia County, VT",2017,"2017",4,"caledonia-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US50025","Windham County, VT",2017,"2017",55,"windham-county-vt","Sustainability Studies","3033","sustainability-studies"
"05000US51059","Fairfax County, VA",2017,"2017",23,"fairfax-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51067","Franklin County, VA",2017,"2017",3,"franklin-county-va","Sustainability Studies","3033","sustainability-studies"
"05000US51660","Harrisonburg city, VA",2017,"2017",4,"harrisonburg-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US51750","Radford city, VA",2017,"2017",1,"radford-city-va","Sustainability Studies","3033","sustainability-studies"
"05000US53073","Whatcom County, WA",2017,"2017",23,"whatcom-county-wa","Sustainability Studies","3033","sustainability-studies"
"05000US54083","Randolph County, WV",2017,"2017",2,"randolph-county-wv","Sustainability Studies","3033","sustainability-studies"
"05000US55009","Brown County, WI",2017,"2017",7,"brown-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55025","Dane County, WI",2017,"2017",7,"dane-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55031","Douglas County, WI",2017,"2017",10,"douglas-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55033","Dunn County, WI",2017,"2017",9,"dunn-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55043","Grant County, WI",2017,"2017",9,"grant-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55059","Kenosha County, WI",2017,"2017",9,"kenosha-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55063","La Crosse County, WI",2017,"2017",1,"la-crosse-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55078","Menominee County, WI",2017,"2017",0,"menominee-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55093","Pierce County, WI",2017,"2017",3,"pierce-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US55139","Winnebago County, WI",2017,"2017",3,"winnebago-county-wi","Sustainability Studies","3033","sustainability-studies"
"05000US01077","Lauderdale County, AL",2016,"2016",0,"lauderdale-county-al","Sustainability Studies","3033","sustainability-studies"
"05000US02020","Anchorage Municipality, AK",2016,"2016",1,"anchorage-municipality-ak","Sustainability Studies","3033","sustainability-studies"
"05000US04005","Coconino County, AZ",2016,"2016",9,"coconino-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US04013","Maricopa County, AZ",2016,"2016",6,"maricopa-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US04025","Yavapai County, AZ",2016,"2016",2,"yavapai-county-az","Sustainability Studies","3033","sustainability-studies"
"05000US05143","Washington County, AR",2016,"2016",5,"washington-county-ar","Sustainability Studies","3033","sustainability-studies"
"05000US06037","Los Angeles County, CA",2016,"2016",14,"los-angeles-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06065","Riverside County, CA",2016,"2016",2,"riverside-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06073","San Diego County, CA",2016,"2016",19,"san-diego-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US06075","San Francisco County, CA",2016,"2016",44,"san-francisco-county-ca","Sustainability Studies","3033","sustainability-studies"
"05000US08045","Garfield County, CO",2016,"2016",38,"garfield-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08077","Mesa County, CO",2016,"2016",12,"mesa-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US08123","Weld County, CO",2016,"2016",19,"weld-county-co","Sustainability Studies","3033","sustainability-studies"
"05000US09009","New Haven County, CT",2016,"2016",2,"new-haven-county-ct","Sustainability Studies","3033","sustainability-studies"
"05000US11001","District of Columbia, DC",2016,"2016",5,"district-of-columbia-dc","Sustainability Studies","3033","sustainability-studies"
"05000US12001","Alachua County, FL",2016,"2016",39,"alachua-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12005","Bay County, FL",2016,"2016",0,"bay-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12009","Brevard County, FL",2016,"2016",3,"brevard-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12031","Duval County, FL",2016,"2016",8,"duval-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12057","Hillsborough County, FL",2016,"2016",36,"hillsborough-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12103","Pinellas County, FL",2016,"2016",11,"pinellas-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US12107","Putnam County, FL",2016,"2016",0,"putnam-county-fl","Sustainability Studies","3033","sustainability-studies"
"05000US13051","Chatham County, GA",2016,"2016",2,"chatham-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US13059","Clarke County, GA",2016,"2016",1,"clarke-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US13257","Stephens County, GA",2016,"2016",4,"stephens-county-ga","Sustainability Studies","3033","sustainability-studies"
"05000US15003","Honolulu County, HI",2016,"2016",12,"honolulu-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US15009","Maui County, HI",2016,"2016",11,"maui-county-hi","Sustainability Studies","3033","sustainability-studies"
"05000US17031","Cook County, IL",2016,"2016",48,"cook-county-il","Sustainability Studies","3033","sustainability-studies"
"05000US18097","Marion County, IN",2016,"2016",3,"marion-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US18127","Porter County, IN",2016,"2016",0,"porter-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US18141","St. Joseph County, IN",2016,"2016",5,"st-joseph-county-in","Sustainability Studies","3033","sustainability-studies"
"05000US19101","Jefferson County, IA",2016,"2016",15,"jefferson-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US19103","Johnson County, IA",2016,"2016",25,"johnson-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US19169","Story County, IA",2016,"2016",4,"story-county-ia","Sustainability Studies","3033","sustainability-studies"
"05000US20161","Riley County, KS",2016,"2016",1,"riley-county-ks","Sustainability Studies","3033","sustainability-studies"
"05000US21227","Warren County, KY",2016,"2016",1,"warren-county-ky","Sustainability Studies","3033","sustainability-studies"
"05000US23005","Cumberland County, ME",2016,"2016",0,"cumberland-county-me","Sustainability Studies","3033","sustainability-studies"
"05000US24510","Baltimore city, MD",2016,"2016",1,"baltimore-city-md","Sustainability Studies","3033","sustainability-studies"
"05000US25013","Hampden County, MA",2016,"2016",5,"hampden-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25015","Hampshire County, MA",2016,"2016",17,"hampshire-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25017","Middlesex County, MA",2016,"2016",11,"middlesex-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25025","Suffolk County, MA",2016,"2016",2,"suffolk-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US25027","Worcester County, MA",2016,"2016",4,"worcester-county-ma","Sustainability Studies","3033","sustainability-studies"
"05000US26025","Calhoun County, MI",2016,"2016",1,"calhoun-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26049","Genesee County, MI",2016,"2016",0,"genesee-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26061","Houghton County, MI",2016,"2016",9,"houghton-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26081","Kent County, MI",2016,"2016",18,"kent-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26125","Oakland County, MI",2016,"2016",0,"oakland-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US26163","Wayne County, MI",2016,"2016",0,"wayne-county-mi","Sustainability Studies","3033","sustainability-studies"
"05000US29510","St. Louis city, MO",2016,"2016",9,"st-louis-city-mo","Sustainability Studies","3033","sustainability-studies"
"05000US30031","Gallatin County, MT",2016,"2016",22,"gallatin-county-mt","Sustainability Studies","3033","sustainability-studies"
"05000US30063","Missoula County, MT",2016,"2016",6,"missoula-county-mt","Sustainability Studies","3033","sustainability-studies"
"05000US31055","Douglas County, NE",2016,"2016",4,"douglas-county-ne","Sustainability Studies","3033","sustainability-studies"
"05000US31153","Sarpy County, NE",2016,"2016",14,"sarpy-county-ne","Sustainability Studies","3033","sustainability-studies"
"05000US33005","Cheshire County, NH",2016,"2016",13,"cheshire-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33013","Merrimack County, NH",2016,"2016",3,"merrimack-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US33017","Strafford County, NH",2016,"2016",0,"strafford-county-nh","Sustainability Studies","3033","sustainability-studies"
"05000US34001","Atlantic County, NJ",2016,"2016",13,"atlantic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34005","Burlington County, NJ",2016,"2016",0,"burlington-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34031","Passaic County, NJ",2016,"2016",8,"passaic-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US34039","Union County, NJ",2016,"2016",3,"union-county-nj","Sustainability Studies","3033","sustainability-studies"
"05000US36029","Erie County, NY",2016,"2016",0,"erie-county-ny","Sustainability Studies","3033","sustainability-studies"
